similarity,label
-0.03347256,0
0.02235338,0
0.00987530,0
-0.01693117,0
-0.00444096,0
0.01430402,0
0.06032585,0
0.08827458,0
-0.04818379,0
-0.04134390,0
0.07600803,0
0.02616884,0
0.04208593,0
-0.01359055,0
-0.07360991,0
0.03314461,0
0.10793884,0
0.05675795,0
0.02961974,0
0.09462729,0
0.06347870,0
0.07472233,0
0.03407012,0
0.06659187,0
0.06943273,0
0.06763419,0
0.09820528,0
-0.04821384,0
0.12149130,0
0.08842107,0
0.02100786,0
-0.11412756,0
-0.08521132,0
0.11191045,0
-0.06109856,0
-0.03382146,0
0.04407776,0
0.09426760,0
0.12972575,0
-0.05298279,0
-0.00313832,0
-0.00668355,0
0.09905606,0
-0.09227319,0
0.32205066,1
0.07836317,0
0.00893175,0
0.05160140,0
-0.02612421,0
0.11068325,0
0.00255528,0
-0.01557308,0
-0.08110674,0
0.06338208,0
-0.10397870,0
0.02737776,0
0.15751893,0
0.01617089,0
-0.06489159,0
0.08299811,0
0.17322728,0
0.04301506,0
0.11035084,0
0.05107434,0
-0.03220545,0
-0.10224631,0
0.06378103,0
0.00004613,0
-0.11543968,0
0.16264620,0
0.16293422,0
0.14869552,0
0.16795103,0
0.11755166,0
-0.06593069,0
0.06966525,0
-0.12238709,0
0.04627907,0
0.06815509,0
0.03246523,0
-0.19789807,0
0.11057976,0
-0.18083314,0
0.02474381,0
0.08590789,0
0.17792141,0
0.12109720,0
-0.12597319,0
0.05127682,0
0.13975444,0
0.00569731,0
0.04470078,0
-0.00641594,0
-0.04111173,0
0.05436296,0
-0.03473663,0
0.11150036,0
-0.02994672,0
-0.04182061,0
0.00655169,0
-0.12035900,0
0.11456342,0
-0.11522914,0
0.02161908,0
0.15249975,0
0.00639811,0
0.01025148,0
0.12520296,0
0.14421656,0
0.10638396,0
0.15494007,0
0.14989743,0
0.04487494,0
-0.06608186,0
-0.16304155,0
-0.00864012,0
0.06976903,0
-0.02655161,0
0.02701909,0
0.12346259,0
0.09117596,0
0.05811960,0
0.03676531,0
0.10792756,0
0.51817697,1
0.07763750,0
0.12242958,0
0.16442253,0
-0.07687322,0
0.16393323,0
0.09468565,0
-0.01838915,0
0.05155183,0
0.02941231,0
-0.01910625,0
0.14705637,0
-0.06676399,0
0.04174831,0
0.07851713,0
-0.02150905,0
0.11021001,0
0.04001894,0
-0.14885951,0
0.10794674,0
0.09683097,0
-0.03193117,0
0.06227474,0
-0.04594686,0
0.04760108,0
0.00855317,0
0.02860112,0
0.16397110,0
-0.05811623,0
0.11077214,0
0.00670887,0
-0.03164038,0
0.00724949,0
-0.01169831,0
0.18375922,0
-0.09867825,0
0.00788565,0
0.13933648,0
0.05120144,0
0.18089271,0
0.15303349,0
-0.10258043,0
0.09170832,0
0.20015705,0
-0.02984275,0
0.06157697,0
-0.06921293,0
0.21122432,0
-0.07786765,0
-0.01600363,0
0.00899440,0
0.15775766,0
0.05375938,0
0.02448745,0
0.04239666,0
0.13843010,0
0.12658481,0
0.15634566,0
0.13993656,0
0.18005370,0
-0.13285344,0
-0.00404994,0
0.06556584,0
0.04201710,0
0.11373374,0
-0.00093672,0
0.13135084,0
0.09714769,0
-0.04878690,0
0.03836424,0
0.03833753,0
0.09525459,0
-0.07302197,0
0.09201831,0
0.03378800,0
0.08750270,0
0.14590840,0
-0.09078268,0
-0.04892601,0
-0.03071201,0
0.02320353,0
0.05729284,0
0.05092312,0
-0.07616181,0
0.05297621,0
0.03539343,0
0.13527692,0
0.07769609,0
0.11105574,0
-0.13756752,0
0.11801280,0
-0.01396943,0
0.09228713,0
0.05856987,0
-0.02578165,0
0.01191069,0
0.09176378,0
0.08838502,0
0.00428033,0
0.05792400,0
-0.00577053,0
0.19202412,0
-0.05384651,0
0.04385527,0
0.01132208,0
0.10694840,0
-0.01770716,0
0.05704441,0
-0.02367426,0
0.06449800,0
0.00229049,0
0.02296208,0
-0.06200187,0
-0.07011354,0
-0.04147422,0
-0.07997057,0
-0.02466151,0
0.10879280,0
0.17961581,0
0.19332705,0
0.04975792,0
0.11446948,0
-0.01821912,0
0.07517734,0
0.12848903,0
-0.05007818,0
-0.06976316,0
0.20448784,0
0.10166234,0
0.06810161,0
0.13676350,0
0.07914116,0
-0.01737889,0
0.09045182,0
0.11359497,0
-0.06533477,0
-0.08750924,0
0.00417236,0
0.15218133,0
0.05254874,0
0.17678474,0
0.07275658,0
0.03146597,0
0.04229743,0
0.12429901,0
0.08545414,0
0.14148673,0
0.13942234,0
0.03029307,0
-0.06730494,0
0.15000288,0
0.12193336,0
-0.08092311,0
0.10093055,0
-0.03557990,0
0.16639517,0
0.10365730,0
0.09272411,0
0.04835061,0
0.12386620,0
0.07402945,0
0.08455778,0
0.03053422,0
-0.02093266,0
0.03161302,0
0.01720086,0
0.10417122,0
0.00729412,0
-0.07414235,0
0.01454977,0
0.17872494,0
-0.02875405,0
0.10164005,0
-0.00768101,0
0.10374304,0
0.19926787,0
-0.06453422,0
-0.03727658,0
-0.03329908,0
0.07766852,0
-0.00519643,0
0.04765047,0
0.06667894,0
0.09420517,0
0.05443699,0
0.17152826,0
-0.01091388,0
0.13879317,0
0.09129774,0
0.06694263,0
0.18473118,0
0.18684805,0
0.15298658,0
0.11258186,0
0.02562484,0
0.01393980,0
0.05487247,0
-0.06550515,0
0.05337883,0
0.10852986,0
-0.06784085,0
0.11101122,0
0.18020052,0
0.04811493,0
0.03967778,0
0.12919959,0
0.21330757,0
0.06238874,0
0.04982486,0
0.14398721,0
0.10709569,0
0.06849302,0
0.06631567,0
0.12244783,0
0.20936959,0
0.10536554,0
0.08701612,0
0.14734144,0
0.02305921,0
1.00000000,1
0.14714782,0
0.07467992,0
0.04160004,0
0.07647452,0
-0.06960870,0
0.06408934,0
-0.02997486,0
0.08427181,0
0.09682612,0
0.02108360,0
0.09079926,0
0.02447426,0
-0.03430546,0
-0.05843987,0
0.21355849,0
0.00576270,0
0.01543726,0
0.13084460,0
0.04218306,0
0.26603929,1
0.03560757,0
0.21519213,0
0.19467195,0
0.11173613,0
-0.02044253,0
0.03894016,0
0.00305041,0
0.06441723,0
-0.00840159,0
0.12981935,0
0.07798125,0
0.01956141,0
-0.07129054,0
0.13959528,0
-0.04118669,0
0.02051862,0
-0.04292949,0
0.03706355,0
0.02198367,0
0.15139510,0
-0.11893048,0
0.01510216,0
0.08295173,0
0.06761303,0
-0.01361529,0
0.05343522,0
0.06562332,0
-0.01103147,0
0.14523778,0
0.14695323,1
0.01801230,0
0.12070168,0
0.07197232,0
0.09785657,0
-0.02383258,0
-0.02496518,0
0.00239306,0
0.03594638,0
0.05121198,0
-0.06018685,0
-0.13332374,0
0.04791994,0
0.07539029,0
0.02981155,0
0.00489946,0
0.06513305,0
-0.04284310,0
-0.08536380,0
0.03398128,0
-0.05929833,0
0.10694022,0
0.01280076,0
-0.01953227,0
0.10356847,0
0.01549938,0
0.03979929,0
-0.05062374,0
0.05000198,0
0.03970265,0
-0.12196908,0
-0.05960022,0
-0.04502832,0
-0.02549182,0
0.04793119,0
-0.05139561,0
0.02620465,0
0.00463612,0
0.26812440,1
0.00301925,0
0.06131109,0
0.00728780,0
0.03018144,0
0.20974273,0
0.07570386,0
0.07115990,0
0.07610079,0
0.00665031,0
-0.07215256,0
-0.00851635,0
0.02101552,0
0.05729738,0
0.10012420,0
0.09631167,0
0.04423375,0
0.07688467,0
-0.03808812,0
-0.06999858,0
-0.08905919,0
-0.06816628,0
0.16114183,0
0.14887163,0
0.03313779,0
-0.00308353,0
0.04004144,0
0.03597375,0
0.02317742,0
0.00983349,0
-0.01119952,0
0.20002917,0
-0.04858541,0
0.07404353,0
0.04087434,0
0.01918472,0
0.12989518,0
0.07264264,0
0.02029478,0
0.07768215,0
0.06635576,0
0.04821081,0
0.04099329,0
0.07017866,0
0.05553878,0
0.12659173,0
0.01541701,0
0.01320337,0
0.13882544,0
-0.02048451,0
0.16019785,0
0.15317412,0
0.03788936,0
0.00197506,0
0.09500590,0
-0.02012471,0
0.20313365,0
-0.07332204,0
-0.00650823,0
-0.01024754,0
0.05372130,0
0.06895228,0
-0.00998166,0
0.00839911,0
0.03883522,0
0.02737282,0
-0.02684387,0
0.10910089,0
-0.04292616,0
0.05002861,0
-0.02846025,0
0.03852906,0
0.21043235,1
0.02352705,0
-0.06533633,0
0.02372490,0
0.09016514,0
-0.08111685,0
-0.04986401,0
0.04860540,0
0.06581847,0
0.13479409,0
-0.06078699,0
0.07601529,0
0.09577260,0
-0.08822171,0
0.09027773,0
0.02599557,0
0.09412111,0
-0.03603315,0
0.02306819,0
0.13941090,0
0.03014383,0
0.18818085,0
0.04897780,0
-0.02536199,0
-0.07989506,0
0.09820258,0
-0.09308291,0
-0.07972789,0
-0.03373759,0
-0.12983210,0
-0.00936240,0
-0.01967062,0
0.01559676,0
-0.02313011,0
0.00835074,0
-0.01361894,0
-0.04392088,0
-0.11627402,0
-0.00278140,0
0.04158978,0
-0.07256500,0
0.03190691,0
0.03473941,0
0.36678034,1
0.21958748,1
-0.04193593,0
0.10186001,0
0.11254069,0
0.15539423,0
0.05464943,0
0.09611725,0
0.10736791,0
-0.01760246,0
0.00834540,0
0.04621234,0
-0.01081619,0
-0.01896313,0
0.08637081,0
-0.03810482,0
0.06574792,0
-0.11728820,0
0.14934601,0
-0.06863625,0
-0.05496508,0
0.18720166,0
0.20837040,0
0.02154686,0
0.06869137,0
0.10279795,0
0.04654748,0
-0.01581527,0
-0.00839718,0
0.03717668,0
0.06241243,0
0.14768322,0
0.10192265,0
0.01384698,0
-0.05658058,0
-0.02213669,0
0.07684765,0
0.06750457,0
-0.11522711,0
-0.06039961,0
0.00181077,0
0.12468115,0
0.11482175,0
0.08520013,0
0.04318972,0
0.04448910,0
0.13017435,0
-0.04636894,0
0.01741179,0
-0.00845230,0
-0.13172450,0
0.12833152,0
0.09464818,0
0.11557359,0
0.17855637,0
-0.01222872,0
0.07463579,0
0.05674234,0
0.05141709,0
0.00984421,0
-0.02622748,0
-0.02303607,0
0.04880298,0
-0.01520740,0
-0.00770298,0
0.03373880,0
0.15613342,0
-0.14262365,0
-0.03273790,0
-0.04435788,0
0.00715766,0
0.02912801,0
-0.01519024,0
-0.01254049,0
0.03179684,0
0.05686690,0
0.06653491,0
0.02617985,0
0.14929350,0
0.19899939,0
0.18756021,0
-0.06362285,0
0.01012860,0
-0.07427157,0
-0.08823184,0
0.05286837,0
0.04569248,0
0.01355844,0
0.12931154,0
0.01742049,0
-0.03484670,0
0.18562971,0
0.07375134,0
0.14196100,0
0.03630817,0
0.16354575,0
-0.00796335,0
0.09995412,0
0.08487948,0
-0.06979363,0
0.12989762,0
0.18684527,0
0.03048297,0
0.16484455,0
0.02619515,0
0.13791097,0
0.12342974,0
0.14210017,0
0.13159636,0
0.03569495,0
0.03876201,0
0.12581219,0
0.13390884,0
0.17968513,0
0.04464062,0
0.10398685,0
0.04157727,0
0.06689485,0
0.09436145,0
0.03511130,0
0.04771020,0
0.09045868,0
0.07196940,0
0.18503148,0
0.12559527,0
0.02424374,0
0.12898660,0
0.02262514,0
-0.00311406,0
0.07287219,0
0.00149369,0
-0.07044138,0
0.07650900,0
-0.06658249,0
0.03451929,0
0.04187306,0
0.04849472,0
0.07666990,0
0.13679903,0
0.12890367,0
0.04748470,0
0.13034607,0
0.04617964,0
0.11117635,0
0.08789180,0
-0.00685533,0
0.06068899,0
0.12536726,0
0.00744806,0
0.06764515,0
0.17386077,0
0.05027200,0
-0.06256880,0
0.10594957,0
0.09941556,0
0.02926184,0
0.15415726,0
0.17375166,0
0.12128323,0
-0.00898358,0
0.15888657,0
0.10818985,0
-0.05504902,0
0.01839741,0
0.09006750,0
0.04730131,0
0.07096413,0
0.06669943,0
0.13420554,0
0.00229576,0
0.02618794,0
0.10442699,0
0.18714538,0
0.02734384,0
0.02195299,0
0.08439077,0
0.10622696,0
0.08773260,0
-0.01103593,0
0.17102589,0
0.02904481,0
0.04924807,0
-0.16311668,0
-0.04456398,0
-0.01270509,0
0.17319914,0
0.07718324,0
0.03441654,0
0.17479774,0
0.06942090,0
0.05994109,0
0.08500298,0
-0.02237066,0
0.11907016,0
0.13834280,0
0.02398165,0
-0.02384392,0
0.03750961,0
-0.02049418,0
0.07655668,0
0.08637535,0
0.07550196,0
0.19337646,0
0.07691653,0
0.19971411,0
0.12297968,0
0.21395718,0
0.17305467,0
0.17095710,0
0.20827848,0
0.02881795,0
0.05658137,0
0.03665539,0
0.08932945,0
0.09697191,0
0.15639249,0
0.27659154,0
0.06031078,0
0.15418053,0
0.06545919,0
0.04697704,0
0.15190825,0
-0.01069499,0
-0.08363032,0
-0.00806963,0
-0.07895894,0
0.39317527,1
0.07358257,0
-0.10411979,0
-0.01518618,0
0.04514445,0
-0.07075588,0
-0.08260931,0
0.00517846,0
0.16726742,0
0.01777665,0
0.09011890,0
0.01872702,0
0.07756695,0
0.07164807,0
0.11672132,0
0.09684802,0
0.23219426,0
0.02784349,0
0.03835850,0
0.12271735,0
0.06981787,0
0.05822804,0
0.07071105,0
-0.01191253,0
-0.13360287,0
-0.00967622,0
0.11979574,0
0.01523820,0
-0.19218625,0
0.03153353,0
0.09612124,0
0.04798367,0
0.06747675,0
-0.02056706,0
0.10259148,0
0.04824873,0
0.05162864,0
-0.03347916,0
0.17557044,0
-0.04835006,0
0.38219678,1
0.14773064,0
0.13705686,0
0.06268816,0
0.05581382,0
0.11614621,0
0.04892289,0
0.12689867,0
0.16067936,0
-0.03155397,0
-0.11280509,0
0.02778413,0
0.02664691,0
0.09604178,0
-0.02057769,0
0.08342380,0
-0.02259731,0
-0.00116189,0
0.14277829,0
0.09112179,0
0.01924365,0
0.10120095,0
-0.07418229,0
-0.00745384,0
0.01159623,0
0.15125476,0
0.08680715,0
0.04989388,0
0.07729631,0
0.15208561,0
0.02679022,0
0.09917333,0
0.05242293,0
0.05286586,0
-0.15329223,0
0.01643120,0
0.02374016,0
-0.06254782,0
-0.04921735,0
0.00947865,0
0.07405293,0
0.00838095,0
0.02492114,0
-0.10803226,0
-0.02794646,0
-0.01345815,0
0.06224705,0
0.03486862,0
0.03166037,0
-0.05029725,0
0.03006513,0
0.06693777,0
0.00851848,0
0.14256130,0
0.00973656,0
0.18111197,0
-0.06337634,0
0.05235772,0
0.05542010,0
0.05427209,0
0.16778311,0
0.05649618,0
0.11417988,0
0.07781794,0
0.06893290,0
0.11585920,0
-0.00652877,0
0.05162121,0
0.10051455,0
0.02098011,0
-0.01321257,0
-0.00754163,0
0.06425992,0
0.17090637,0
0.04631578,0
0.13122321,0
-0.01054541,0
0.07430271,0
0.19577894,0
0.14753004,0
0.06392512,0
1.00000000,1
0.18995480,0
-0.00783539,0
0.10556918,0
-0.13145705,0
-0.15125344,0
0.06361983,0
0.03714882,0
0.16506520,0
0.04352650,0
0.05644274,0
0.05217551,0
0.09386099,0
-0.12348688,0
-0.00111580,0
0.07480871,0
-0.00891743,0
0.05335804,0
-0.00994291,0
0.04422486,0
0.09737773,0
0.04672323,0
-0.00399549,0
0.15369908,0
0.08124521,0
0.02953359,0
0.14106982,0
0.00403573,0
0.12543957,0
-0.00567245,0
-0.01209827,0
0.02392255,0
-0.02821953,0
-0.02523069,0
-0.01896897,0
-0.07779507,0
-0.04354038,0
-0.03460402,0
-0.00647952,0
0.09840490,0
0.01729625,0
-0.12076820,0
0.06500784,0
-0.05811514,0
0.00540189,0
0.04180407,0
-0.02612421,0
0.06739707,0
0.09805513,0
0.12694341,0
0.10441401,0
0.08079356,0
-0.07381636,0
0.05115795,0
-0.09038817,0
0.06440490,0
-0.05684021,0
0.00387767,0
0.09951240,0
0.06319357,0
0.10658717,0
0.05870046,0
0.09703161,0
-0.11840880,0
0.10473323,0
0.07193329,0
-0.11274605,0
0.01311860,0
0.10215338,0
0.04590863,0
0.08558663,0
0.07432802,0
-0.06522632,0
0.08142985,0
0.07926581,0
0.03680497,0
0.13957927,0
0.07302230,0
0.12525115,0
0.09821421,0
0.02468585,0
0.12801884,0
0.02603315,0
0.09016433,0
0.04325268,0
0.07243056,0
0.15509633,0
0.16020209,0
0.14899151,0
-0.07519589,0
0.00104245,0
-0.01194133,0
-0.04458527,0
0.05339883,0
-0.06365839,0
0.08544896,0
0.12152886,0
-0.06533898,0
-0.09340872,0
0.03215358,0
0.08963526,0
0.05799764,0
0.13369995,0
0.09424931,0
0.03094589,0
-0.03022546,0
-0.05763241,0
0.22692897,0
0.02728951,0
0.10655890,0
0.07674483,0
0.20983934,0
0.05253376,0
-0.08145605,0
-0.04590116,0
0.20165188,0
-0.01945321,0
0.07111422,0
0.06636283,0
0.04130288,0
0.00179425,0
0.13523863,0
-0.06266312,0
-0.03500385,0
0.07537998,0
0.18257046,0
0.07876770,0
0.18393162,0
0.09536544,0
-0.03196659,0
0.10562321,0
-0.10008285,0
0.07387636,0
-0.00268491,0
0.08680566,0
-0.08889770,0
0.08887698,0
-0.03276795,0
-0.07712159,0
-0.00348440,0
0.01736990,0
0.13533884,0
0.13439705,0
0.16761352,0
-0.06258728,0
0.03337269,0
0.20663000,0
0.02104337,0
0.35788071,1
0.03348615,0
0.00222709,0
0.13683555,0
0.06820934,0
0.16785021,0
0.17498137,0
0.07997540,0
0.05128329,0
-0.05432482,0
-0.05599792,0
-0.00246994,0
-0.01027375,0
0.00773366,0
0.20858712,0
0.04368375,0
0.08581170,0
0.01059112,0
0.16395934,0
0.00441167,0
0.08813467,0
0.02264111,0
-0.08763257,0
-0.03771279,0
0.10508706,0
0.16307748,0
0.06855218,0
-0.06609725,0
0.11425706,0
0.05869196,0
0.15438966,0
-0.13235784,0
-0.08835153,0
-0.07493166,0
0.01660730,0
0.05411308,0
0.04165104,0
-0.08273779,0
-0.00585115,0
-0.09234923,0
0.09321125,0
0.07989300,0
-0.03556717,0
0.16333489,0
-0.01602960,0
-0.00370986,0
0.05667907,0
0.05240493,0
0.07117185,0
0.07955390,0
-0.00076770,0
-0.06192934,0
-0.02745253,0
0.01110419,0
0.53848414,1
-0.00455939,0
-0.06439966,0
0.06151836,0
-0.00996242,0
0.15072320,0
0.01089825,0
0.13551640,0
-0.00680674,0
0.00827042,0
0.05091734,0
-0.00033342,0
0.04817375,0
0.00796259,0
-0.09967444,0
-0.02138965,0
0.06145189,0
0.02794541,0
-0.07990762,0
0.00849671,0
0.09049296,0
0.01647727,0
-0.03145690,0
-0.02213104,0
-0.01454899,0
-0.00980771,0
0.05529538,0
0.05147748,0
0.11677650,0
-0.07019132,0
-0.07983203,0
-0.04954526,0
0.00745863,0
0.03442540,0
-0.00877550,0
0.02033993,0
0.05833970,0
-0.09321584,0
0.06040541,0
-0.02305734,0
-0.17363543,0
0.02534099,0
0.02218766,0
0.14790791,0
0.00634326,0
-0.10454457,0
-0.07775214,0
0.14936264,0
0.01325396,0
-0.05015540,0
-0.02076853,0
0.11894980,0
0.01854738,0
0.01371151,0
0.16740165,0
0.00006799,0
0.18708926,0
0.09035627,0
-0.03244411,0
0.00175524,0
0.06552412,0
0.02321512,0
0.04058860,0
0.01610307,0
-0.02358732,0
0.12107704,0
0.09670567,0
0.02867028,0
-0.00168150,0
0.04248680,0
-0.07312289,0
0.01076835,0
0.12307470,0
0.07468369,0
-0.02953299,0
-0.11207258,0
0.11295801,0
0.03135072,0
0.25227068,1
-0.07801106,0
0.16329855,0
-0.08975391,0
-0.13423359,0
-0.04214344,0
0.07089103,0
0.18792420,0
-0.10622181,0
0.05091039,0
0.00943302,0
-0.04633075,0
0.00135148,0
0.01807368,0
0.10082120,0
0.01448504,0
0.11995612,0
0.05305280,0
0.09466480,0
0.05725917,0
-0.06938663,0
-0.04190800,0
0.10688174,0
0.03675313,0
0.06841872,0
0.09301082,0
-0.05272917,0
0.05507002,0
0.08558935,0
-0.06274681,0
0.06035971,0
0.19437767,0
0.03927816,0
0.15030891,0
0.07651032,0
-0.01387358,0
0.15321361,0
0.12763765,0
0.03714416,0
0.02148270,0
-0.12906933,0
-0.04554119,0
0.19656419,0
0.18073772,0
-0.00933077,0
0.07417069,0
0.17705753,0
0.13434791,0
0.13411381,0
0.10996822,0
0.09880129,0
0.10821703,0
-0.07071496,0
-0.07234598,0
0.23665866,0
-0.01155917,0
0.12683698,0
0.18937826,0
0.13108054,0
0.09709265,0
0.06262994,0
0.01697373,0
0.01897171,0
0.02577107,0
0.15134086,0
0.20171029,0
0.00010039,0
0.05491236,0
0.00502183,0
0.04215360,0
-0.06570433,0
0.06510599,0
0.09817763,0
0.13250234,0
0.17792179,0
0.08217221,0
-0.02395476,0
0.18682935,0
0.05241600,0
0.08070651,0
0.03657200,0
0.08489692,0
-0.00065357,0
0.07915922,0
0.15924071,0
-0.03399555,0
-0.05649289,0
-0.00781832,0
-0.11443556,0
0.12533654,0
0.03105791,0
0.03476485,0
0.06390267,0
0.12405877,0
0.03058372,0
0.19988793,0
0.02844649,0
0.02819322,0
-0.01896897,0
0.16039579,0
-0.05259118,0
0.22403765,0
0.07798884,0
-0.00863269,0
0.08381587,0
0.06946369,0
0.20580894,0
-0.01214331,0
0.10758126,0
0.16528271,0
0.15629071,0
0.17900255,0
0.05440031,0
0.04759068,0
0.07810809,0
0.05282486,0
0.06765600,0
0.13823706,0
0.05144094,0
0.09342391,0
0.10713633,0
0.13004371,0
0.09258128,0
0.12079509,0
0.00947579,0
-0.01061199,0
0.12615416,0
0.15401776,0
0.06058583,0
0.18874975,0
0.12647546,0
0.06343185,0
0.20653169,0
0.08305709,0
0.14593726,0
0.14054115,0
0.17662707,0
-0.03667669,0
-0.15143009,0
0.03988166,0
0.08054463,0
0.17889370,0
0.02240129,0
-0.06705787,0
0.03418143,1
0.15354616,0
0.08023229,0
0.03927420,0
-0.05082738,0
-0.03604479,0
-0.06053794,0
0.16639581,0
0.05626081,0
0.07128526,0
-0.08783111,0
0.06654398,0
0.08519387,0
0.06408420,0
0.08219490,0
0.09258344,0
0.14399418,0
0.14473310,0
0.09356795,0
0.11410441,0
0.06521309,0
0.09665227,0
-0.01512701,0
-0.03215094,0
0.17087863,0
0.09152019,0
-0.08974006,0
0.06052329,0
0.11261193,0
-0.02412196,0
0.09177095,0
0.17765742,0
0.08281246,0
0.10356918,0
-0.14019588,0
0.02283590,0
0.09415520,0
0.07555072,0
0.16510227,0
0.04507541,0
-0.06670844,0
0.12311655,0
0.03601307,0
0.04001593,0
0.12469220,0
0.16055738,0
0.08800264,0
0.08604152,0
0.11136922,0
0.02114945,0
0.01621804,0
0.06587056,0
0.11563590,0
0.01384561,0
0.11970214,0
0.24675556,0
0.04451936,0
-0.07273050,0
0.06262016,0
0.05212802,0
0.06012044,0
0.04344806,0
0.18536175,0
0.16450232,1
0.06883076,0
0.01920108,0
0.09783024,0
0.11622642,0
-0.11146006,0
0.09991229,0
0.03082176,0
0.11219650,0
0.00899251,0
-0.15738994,0
-0.04945374,0
0.04739440,0
-0.04356111,0
0.00282446,0
0.00341193,0
0.05824463,0
-0.06147037,0
-0.00924808,0
-0.11958066,0
0.21326520,0
0.00841720,0
0.02615154,0
-0.03361359,0
0.00852915,0
-0.01951432,0
0.03151892,0
-0.01502592,0
0.01428980,0
0.02919712,0
0.01474845,0
0.00550276,0
-0.04835992,0
0.17649166,0
0.14976340,0
0.05883024,0
-0.10005377,0
-0.06174927,0
0.07842249,0
-0.07493349,0
0.07943349,0
-0.00679776,0
0.10362081,0
0.01703899,0
0.09000268,0
0.08072439,0
-0.13690749,0
0.10103027,0
-0.00637351,0
-0.00101010,0
-0.11100012,0
0.00718273,0
-0.05793671,0
0.01200623,0
-0.02953723,0
0.08640884,0
0.01302082,1
-0.04585087,0
-0.03061739,0
0.13698212,0
0.00874954,0
0.03047356,0
0.07204792,0
0.06415538,0
0.06163893,0
0.14004540,0
0.09011730,0
0.01728559,0
0.06808862,0
0.08829206,0
0.08745929,0
-0.01645600,0
0.10487574,0
0.00034163,0
-0.02166471,0
0.08097755,0
0.03471718,0
0.09749620,0
-0.04750254,0
-0.04021492,0
0.10480540,0
0.00171423,0
0.05500927,0
0.15043903,0
0.04771023,0
0.15733388,0
0.15683592,0
0.32842949,1
0.05849440,0
0.04060800,0
-0.02266122,0
-0.00023993,0
0.09202813,0
-0.08139961,0
0.03462895,0
0.05978790,0
-0.12419368,0
0.04200790,0
0.07839838,0
0.10165689,0
0.06937405,0
-0.07421297,0
0.14659254,0
0.02788004,0
0.09157986,0
-0.02104913,0
0.08409640,0
0.13008485,0
0.08663409,0
0.08973658,0
0.08108058,0
-0.03342364,0
-0.06307641,0
0.02559999,0
0.03192031,0
0.19095086,0
0.05054861,0
0.13530483,0
0.11769126,0
0.00930606,0
0.15921801,0
0.11490626,0
0.05722314,0
0.14334008,0
0.17788559,0
0.04169515,0
0.00323609,0
0.00142662,0
0.03308079,0
0.07500219,0
0.08348382,0
0.01471688,0
0.08735069,0
0.04180051,0
-0.00705478,0
0.12803805,0
0.06477929,0
-0.01891695,0
0.12194694,0
0.19370348,0
0.03536433,0
0.02119362,0
0.10196590,0
0.07507868,0
-0.01919906,0
0.09034820,0
0.11561523,0
0.10486851,0
0.16717192,0
0.14570426,0
0.21568588,0
0.10812867,0
0.10765655,0
-0.00806577,0
0.14770050,0
0.00562567,0
-0.07150326,0
0.03931528,0
-0.00437231,0
-0.05922272,0
0.07248011,0
0.16225796,0
0.05314419,0
-0.01761332,0
0.10410494,0
0.10383410,0
0.07081072,0
0.06637908,0
-0.07976463,0
0.21644671,0
0.09639175,0
0.10106305,0
-0.00979776,0
-0.03048827,0
0.13463920,0
0.09536544,0
0.06475254,0
0.00074387,0
0.02097268,0
0.22666307,0
0.05831497,0
0.01428942,0
0.12146389,0
0.15739416,0
0.03922988,0
-0.01925283,0
-0.02041859,0
0.08565972,0
0.09994533,0
-0.03239220,0
0.00513650,0
0.11984698,0
0.10873161,0
0.15299264,0
-0.05733223,0
0.09240429,0
0.07524955,0
-0.02395857,0
0.21201918,0
0.00896634,0
-0.00565690,0
-0.04253544,0
0.00087301,0
0.08415343,0
0.04873825,0
0.10512362,0
0.05610110,0
0.01775305,0
0.03040605,0
0.05029545,0
-0.06641434,0
0.00490387,0
0.08110309,0
0.05050910,0
0.02274886,0
0.06958413,0
0.10865612,0
-0.04238969,0
0.17019216,0
-0.01211539,0
0.10396451,0
-0.05369895,0
0.06368880,0
0.14129995,0
0.01089146,0
0.13161409,0
-0.07971456,0
0.02813425,0
0.02172499,0
0.00783865,0
0.00284760,0
-0.05610983,0
0.02886267,0
0.07378608,0
0.10848654,0
0.04769637,0
0.14573448,0
0.05250687,0
0.09823940,0
0.01815097,0
-0.05032540,0
0.12277294,0
-0.01083137,0
0.19675368,0
0.11020909,0
0.02048869,0
0.05653103,0
-0.13086309,0
-0.04864088,0
0.08116497,0
0.16613582,0
0.09687858,0
0.17957561,0
-0.01375310,0
0.08551986,0
0.01242003,0
-0.02704272,0
0.04766852,0
-0.07891059,0
0.19911911,0
-0.04033932,0
-0.01177144,0
-0.03502728,0
-0.04946539,0
-0.01050302,0
-0.01515626,0
-0.12049893,0
0.05801047,0
0.05519552,0
0.03774722,0
0.04963380,0
-0.02325331,0
-0.02788097,0
0.13020776,0
0.00372026,0
0.04781813,0
-0.04569233,0
-0.03096505,0
0.10914896,0
0.03336900,0
-0.01548498,0
0.02708058,0
0.00860060,0
-0.10185612,0
0.21391820,0
0.12209093,0
0.07747399,0
-0.16986433,0
0.08074462,0
0.04963537,0
-0.01108713,0
0.11621198,0
0.09491446,0
0.18006101,0
0.06982510,0
-0.02517864,0
0.08231619,0
-0.00835789,0
0.09296158,0
0.17240443,0
-0.04886543,0
0.12722858,0
0.20263542,0
0.04385137,0
0.13737069,0
0.04602807,0
-0.02491787,0
0.08858568,0
0.00025024,0
-0.03768298,0
